OpenTime,Open,High,Low,Close,Volume,QuoteVolume
04-03-22 07:00,42454.00000000,42527.30000000,38550.00000000,39148.66000000,61964.68498000,2527001270.71946910
05-03-22 07:00,39148.65000000,39613.24000000,38407.59000000,39397.96000000,30363.13341000,1187689935.08799350
06-03-22 07:00,39397.97000000,39693.87000000,38088.57000000,38420.81000000,39677.26158000,1542258009.62921880
07-03-22 07:00,38420.80000000,39547.57000000,37155.00000000,37988.00000000,63941.20316000,2447310342.46661930
08-03-22 07:00,37988.01000000,39362.08000000,37867.65000000,38730.63000000,55528.43367000,2147541837.68824710
09-03-22 07:00,38730.63000000,42594.06000000,38656.45000000,41941.71000000,67392.58799000,2797240840.96074690
10-03-22 07:00,41941.70000000,42039.63000000,38539.73000000,39422.00000000,71950.25677000,2853792081.10770610
11-03-22 07:00,39422.01000000,40236.26000000,38223.60000000,38729.57000000,59018.76420000,2305825015.60108560
12-03-22 07:00,38729.57000000,39486.71000000,38660.52000000,38807.36000000,24034.36432000,939663387.31498930
13-03-22 07:00,38807.35000000,39310.00000000,37578.51000000,37777.34000000,32791.82359000,1268441605.18668750
14-03-22 07:00,37777.35000000,39947.12000000,37555.00000000,39671.37000000,46945.45375000,1821922588.44720660
15-03-22 07:00,39671.37000000,39887.61000000,38098.33000000,39280.33000000,46015.54926000,1796571984.45849700
16-03-22 07:00,39280.33000000,41718.00000000,38828.48000000,41114.00000000,88120.76167000,3552563766.36553840
17-03-22 07:00,41114.01000000,41478.82000000,40500.00000000,40917.90000000,37189.38087000,1521083189.71086230
18-03-22 07:00,40917.89000000,42325.02000000,40135.04000000,41757.51000000,45408.00969000,1862337033.48472110
19-03-22 07:00,41757.51000000,42400.00000000,41499.29000000,42201.13000000,29067.18108000,1216709156.44280540
20-03-22 07:00,42201.13000000,42296.26000000,40911.00000000,41262.11000000,30653.33468000,1273880705.25024960
21-03-22 07:00,41262.11000000,41544.22000000,40467.94000000,41002.25000000,39426.24877000,1618789548.06842130
22-03-22 07:00,41002.26000000,43361.00000000,40875.51000000,42364.13000000,59454.94294000,2525975507.80119990
23-03-22 07:00,42364.13000000,43025.96000000,41751.47000000,42882.76000000,40828.87039000,1725787170.58239640
24-03-22 07:00,42882.76000000,44220.89000000,42560.46000000,43991.46000000,56195.12374000,2436258223.62233810
25-03-22 07:00,43991.46000000,45094.14000000,43579.00000000,44313.16000000,54614.43648000,2421153187.66041230
26-03-22 07:00,44313.16000000,44792.99000000,44071.97000000,44511.27000000,23041.61741000,1022802857.60941000
27-03-22 07:00,44511.27000000,46999.00000000,44421.46000000,46827.76000000,41874.91071000,1907019662.34414990
28-03-22 07:00,46827.76000000,48189.84000000,46663.56000000,47122.21000000,58949.26140000,2789898402.61657610
29-03-22 07:00,47122.21000000,48096.47000000,46950.85000000,47434.80000000,36772.28457000,1748600385.45023520
30-03-22 07:00,47434.79000000,47700.22000000,46445.42000000,47067.99000000,40947.20850000,1932152559.88311230
31-03-22 07:00,47067.99000000,47600.00000000,45200.00000000,45510.34000000,48645.12667000,2262485160.56858420
01-04-22 07:00,45510.35000000,46720.09000000,44200.00000000,46283.49000000,56271.06474000,2556532890.87031090
02-04-22 07:00,46283.49000000,47213.00000000,45620.00000000,45811.00000000,37073.53582000,1721690754.43939360
03-04-22 07:00,45810.99000000,47444.11000000,45530.92000000,46407.35000000,33394.67794000,1550999693.05080480
04-04-22 07:00,46407.36000000,46890.71000000,45118.00000000,46580.51000000,44641.87514000,2053434523.86853890
05-04-22 07:00,46580.50000000,47200.00000000,45353.81000000,45497.55000000,42192.74852000,1951668192.92950980
06-04-22 07:00,45497.54000000,45507.14000000,43121.00000000,43170.47000000,60849.32936000,2700644700.89039180
07-04-22 07:00,43170.47000000,43900.99000000,42727.35000000,43444.19000000,37396.54156000,1623879486.66003130
08-04-22 07:00,43444.20000000,43970.62000000,42107.14000000,42252.01000000,42375.04203000,1830699971.61131170
09-04-22 07:00,42252.02000000,42800.00000000,42125.48000000,42753.97000000,17891.66047000,759274586.61377760
10-04-22 07:00,42753.96000000,43410.30000000,41868.00000000,42158.85000000,22771.09403000,971459737.50094040
11-04-22 07:00,42158.85000000,42414.71000000,39200.00000000,39530.45000000,63560.44721000,2602039073.01504450
12-04-22 07:00,39530.45000000,40699.00000000,39254.63000000,40074.94000000,57751.01778000,2309514071.59387300
13-04-22 07:00,40074.95000000,41561.31000000,39588.54000000,41147.79000000,41342.27254000,1677171454.09107910
14-04-22 07:00,41147.78000000,41500.00000000,39551.94000000,39942.38000000,36807.01401000,1494726286.01801020
15-04-22 07:00,39942.37000000,40870.36000000,39766.40000000,40551.90000000,24026.35739000,966888436.81625090
16-04-22 07:00,40551.90000000,40709.35000000,39991.55000000,40378.71000000,15805.44718000,638275503.91410850
17-04-22 07:00,40378.70000000,40595.67000000,39546.17000000,39678.12000000,19988.49259000,803414248.98369850
18-04-22 07:00,39678.11000000,41116.73000000,38536.51000000,40801.13000000,54243.49575000,2153574975.91313360
19-04-22 07:00,40801.13000000,41760.00000000,40571.00000000,41493.18000000,35788.85843000,1472363265.36218780
20-04-22 07:00,41493.19000000,42199.00000000,40820.00000000,41358.19000000,40877.35041000,1697039284.08530060
21-04-22 07:00,41358.19000000,42976.00000000,39751.00000000,40480.01000000,59316.27657000,2476061417.88725770
22-04-22 07:00,40480.01000000,40795.06000000,39177.00000000,39709.18000000,46664.01960000,1870172362.40225000
23-04-22 07:00,39709.19000000,39980.00000000,39285.00000000,39441.60000000,20291.42375000,804677022.90789710
24-04-22 07:00,39441.61000000,39940.00000000,38929.62000000,39450.13000000,26703.61186000,1056336243.01986090
25-04-22 07:00,39450.12000000,40616.00000000,38200.00000000,40426.08000000,63037.12784000,2470071005.24014250
26-04-22 07:00,40426.08000000,40797.31000000,37702.26000000,38112.65000000,66650.25800000,2615206861.83491330
27-04-22 07:00,38112.64000000,39474.72000000,37881.31000000,39235.72000000,57083.12272000,2218523642.42638700
28-04-22 07:00,39235.72000000,40372.63000000,38881.43000000,39742.07000000,56086.67150000,2223808385.80637570
29-04-22 07:00,39742.06000000,39925.25000000,38175.00000000,38596.11000000,51453.65715000,2006135662.85599920
30-04-22 07:00,38596.11000000,38795.38000000,37578.20000000,37630.80000000,35321.18989000,1354900532.13351140
01-05-22 07:00,37630.80000000,38675.00000000,37386.38000000,38468.35000000,38812.24104000,1478259271.91387300
02-05-22 07:00,38468.35000000,39167.34000000,38052.00000000,38525.16000000,53200.92628000,2058450718.29632340
03-05-22 07:00,38525.16000000,38651.51000000,37517.80000000,37728.95000000,40316.45358000,1539320434.26472350
04-05-22 07:00,37728.95000000,40023.77000000,37670.00000000,39690.00000000,62574.61736000,2438553987.45354350
05-05-22 07:00,39690.00000000,39845.51000000,35571.90000000,36552.97000000,88722.43355000,3329684235.96395180
06-05-22 07:00,36552.97000000,36675.63000000,35258.00000000,36013.77000000,68437.80187000,2466507512.18202880
07-05-22 07:00,36013.77000000,36146.30000000,34785.00000000,35472.39000000,34281.70682000,1222539413.64009840
08-05-22 07:00,35472.40000000,35514.22000000,33713.95000000,34038.40000000,72445.64344000,2498365159.99458080
09-05-22 07:00,34038.39000000,34243.15000000,30033.33000000,30076.31000000,191876.92642800,6166367111.27572469
10-05-22 07:00,30074.23000000,32658.99000000,29730.40000000,31017.10000000,165532.00311000,5179856929.47992947
11-05-22 07:00,31017.11000000,32162.59000000,27785.00000000,29103.94000000,207063.73927800,6300295994.55313893
12-05-22 07:00,29103.94000000,30243.00000000,26700.00000000,29029.75000000,204507.26313800,5795451310.94557822
13-05-22 07:00,29029.74000000,31083.37000000,28751.67000000,29287.05000000,97872.36957000,2956855804.85611210
14-05-22 07:00,29287.05000000,30343.27000000,28630.00000000,30086.74000000,51095.87863000,1501483453.50089050
15-05-22 07:00,30086.74000000,31460.00000000,29480.00000000,31328.89000000,46275.66912000,1401499926.23041760
16-05-22 07:00,31328.89000000,31328.90000000,29087.04000000,29874.01000000,73082.19658000,2185567735.68206220
17-05-22 07:00,29874.01000000,30788.37000000,29450.38000000,30444.93000000,56724.13307000,1715109131.08020630
18-05-22 07:00,30444.93000000,30709.99000000,28654.47000000,28715.32000000,59749.15799000,1762843836.12693780
19-05-22 07:00,28715.33000000,30545.18000000,28691.38000000,30319.23000000,67877.36415000,2014360135.78527210
20-05-22 07:00,30319.22000000,30777.33000000,28730.00000000,29201.01000000,60517.25325000,1800589029.27087810
21-05-22 07:00,29201.01000000,29656.18000000,28947.28000000,29445.06000000,20987.13124000,616194663.97921110
22-05-22 07:00,29445.07000000,30487.99000000,29255.11000000,30293.94000000,36158.98748000,1082530816.01624980
23-05-22 07:00,30293.93000000,30670.51000000,28866.35000000,29109.15000000,63901.49932000,1914305818.07451870
24-05-22 07:00,29109.14000000,29845.86000000,28669.00000000,29654.58000000,59442.96036000,1740257602.30676980
25-05-22 07:00,29654.58000000,30223.74000000,29294.21000000,29542.15000000,59537.38659000,1771708175.07189140
26-05-22 07:00,29542.14000000,29886.64000000,28019.56000000,29201.35000000,94581.65463000,2759055410.39775190
27-05-22 07:00,29201.35000000,29397.66000000,28282.90000000,28629.80000000,90998.52010000,2626515958.50348980
28-05-22 07:00,28629.81000000,29266.00000000,28450.00000000,29031.33000000,34479.35127000,994674257.56792310
29-05-22 07:00,29031.33000000,29587.78000000,28839.21000000,29468.10000000,27567.34764000,804777532.64976050
30-05-22 07:00,29468.10000000,32222.00000000,29299.62000000,31734.22000000,96785.94760000,2980527582.46749530
31-05-22 07:00,31734.23000000,32399.00000000,31200.01000000,31801.04000000,62433.11632000,1981259117.01154660
01-06-22 07:00,31801.05000000,31982.97000000,29301.00000000,29805.83000000,103395.63382000,3171191028.24973600
02-06-22 07:00,29805.84000000,30689.00000000,29594.55000000,30452.62000000,56961.42928000,1711652906.19189590
03-06-22 07:00,30452.63000000,30699.00000000,29282.36000000,29700.21000000,54067.44727000,1615616950.71438090
04-06-22 07:00,29700.21000000,29988.88000000,29485.00000000,29864.04000000,25617.90113000,760874329.46631560
05-06-22 07:00,29864.03000000,30189.00000000,29531.42000000,29919.21000000,23139.92810000,691201528.16002580
06-06-22 07:00,29919.20000000,31765.64000000,29890.23000000,31373.10000000,68836.92456000,2149499896.93493760
07-06-22 07:00,31373.10000000,31589.60000000,29218.96000000,31125.33000000,110674.51658000,3347397952.73059020
08-06-22 07:00,31125.32000000,31327.22000000,29843.88000000,30204.77000000,68542.61276000,2087270428.34703920
09-06-22 07:00,30204.77000000,30700.00000000,29944.10000000,30109.93000000,46291.18650000,1399839073.77450800
10-06-22 07:00,30109.93000000,30382.80000000,28850.00000000,29091.88000000,76204.24980000,2255866294.49488670
11-06-22 07:00,29091.87000000,29440.41000000,28099.99000000,28424.70000000,65901.39895000,1892007188.07560010
12-06-22 07:00,28424.71000000,28544.96000000,26560.00000000,26574.53000000,92474.59880900,2551767136.32958524
13-06-22 07:00,26574.53000000,26895.84000000,21925.77000000,22487.41000000,254611.03496600,6192246037.40487339
14-06-22 07:00,22485.27000000,23362.88000000,20846.00000000,22136.41000000,187201.64671000,4136108699.02542765
15-06-22 07:00,22136.42000000,22800.00000000,20111.62000000,22583.72000000,200774.49346700,4249276481.25669716
16-06-22 07:00,22583.72000000,22995.73000000,20232.00000000,20401.31000000,99673.59429000,2130037160.06261080
17-06-22 07:00,20400.60000000,21365.43000000,20246.66000000,20468.81000000,86694.33663000,1796575392.55072060
18-06-22 07:00,20468.81000000,20792.06000000,20375.16000000,20426.79000000,6008.48009000,123559916.23060330
